Incident_ID,ResponseDate,CaseNumber,HundredBlock,Problem
"03/28/2019 00:27:26","2","SUSPI1B-Suspicious I/P","BPD190328-022485",""
"03/28/2019 00:41:47","2","NOISEB-Noise Complaint","BPD190328-022487",""
"03/28/2019 01:24:14","2","HARAS2B-Harassment J/O","BPD190328-022489",""
"03/28/2019 03:55:22","2","SUSPI2B-Suspicious J/O","BPD190328-022493",""
"03/27/2019 17:48:57","2","PDACCB-Property Damage Acc","BPD190327-022421","20190327-0003249"
"03/27/2019 21:52:02","2","SUSPI2B-Suspicious J/O","BPD190327-022462",""
"03/27/2019 16:43:02","2","PDACCB-Property Damage Acc","BPD190327-022406","20190327-0003244"
"03/27/2019 16:00:14","2","HAZARB-Hazard","BPD190327-022395",""
"03/27/2019 15:30:01","2","TRESP1B-Trespassing I/P","BPD190327-022386",""
"03/27/2019 12:03:43","2","PDACCB-Property Damage Acc","BPD190327-022328","20190327-0003230"
"03/27/2019 14:19:47","2","PDACCB-Property Damage Acc","BPD190327-022366","20190327-0003235"
"03/27/2019 11:44:07","2","PDACCB-Property Damage Acc","BPD190327-022322",""
"03/27/2019 12:21:55","2","CIVILB - Civil Assist","BPD190327-022335",""
"03/27/2019 12:57:34","2","CRMIS2B -Criminal Mis J/O","BPD190327-022347",""
"03/27/2019 13:16:08","2","HARAS2B-Harassment J/O","BPD190327-022350","20190327-0003238"
"03/27/2019 05:55:07","2","TRESP1B-Trespassing I/P","BPD190327-022223",""
"03/27/2019 07:29:10","2","TRESP1B-Trespassing I/P","BPD190327-022236",""
"03/27/2019 10:50:10","2","NOISEB-Noise Complaint","BPD190327-022298",""
"03/27/2019 08:32:10","2","CIVILB - Civil Assist","BPD190327-022251",""
"03/27/2019 11:04:08","2","PDACCB-Property Damage Acc","BPD190327-022307",""
"03/27/2019 02:51:10","2","NOISEB-Noise Complaint","BPD190327-022219",""
"03/27/2019 04:53:14","2","NOISEB-Noise Complaint","BPD190327-022221",""
"03/26/2019 22:13:18","2","TRESP1B-Trespassing I/P","BPD190326-022197","20190326-0003214"
"03/26/2019 22:51:13","2","SUSPI2B-Suspicious J/O","BPD190326-022205",""
"03/26/2019 23:10:52","2","NOISEB-Noise Complaint","BPD190326-022209",""
"03/26/2019 23:48:00","2","PDACCB-Property Damage Acc","BPDBC190326-022213","20190327-0003217"
"03/26/2019 23:54:02","2","TRESP2B-Trespassing J/O","BPD190326-022214","20190327-0003216"
"03/26/2019 23:55:32","2","NOISEB-Noise Complaint","BPD190326-022215",""
"03/26/2019 20:38:17","2","CIVILB - Civil Assist","BPD190326-022190",""
"03/26/2019 21:36:42","2","FRAUD2B-Fraud J/O","BPD190326-022193",""
"03/26/2019 17:23:47","2","HAZARB-Hazard","BPD190326-022154",""
"03/26/2019 18:01:20","2","PDACCB-Property Damage Acc","BPD190326-022168","20190326-0003210"
"03/26/2019 18:20:41","2","CIVILB - Civil Assist","BPD190326-022136",""
"03/26/2019 17:36:16","2","NOISEB-Noise Complaint","BPD190326-022161",""
"03/26/2019 16:55:54","2","DISTU2B - Disturbance J/O","BPD190326-022147",""
"03/26/2019 13:24:43","2","PDACCB-Property Damage Acc","BPD190326-022083","20190326-0003196"
"03/26/2019 15:19:32","2","HAZARB-Hazard","BPD190326-022118",""
"03/26/2019 15:33:56","2","CIVILB - Civil Assist","BPD190326-022121",""
"03/26/2019 16:10:42","2","PDACCB-Property Damage Acc","BPD190326-022133","20190326-0003205"
"03/26/2019 16:14:37","2","PDACCB-Property Damage Acc","BPD190326-022137","20190326-0003207"
"03/25/2019 16:01:18","2","CIVILB - Civil Assist","BPD190325-021868",""
"03/26/2019 11:43:49","2","PDACCB-Property Damage Acc","BPD190326-022052","20190326-0003193"
"03/26/2019 10:48:19","2","SUSPI1B-Suspicious I/P","BPD190326-022022",""
"03/26/2019 07:23:21","2","NOISEB-Noise Complaint","BPD190326-021971",""
"03/26/2019 03:22:40","2","TRESP2B-Trespassing J/O","BPD190326-021949","20190326-0003179"
"03/25/2019 23:16:24","2","NOISEB-Noise Complaint","BPD190325-021944",""
"03/25/2019 20:05:42","2","CIVILB - Civil Assist","BPD190325-021921",""
"03/25/2019 20:23:03","2","CIVILB - Civil Assist","BPD190325-021925",""
"03/25/2019 20:32:44","2","SUSPI2B-Suspicious J/O","BPD190325-021927",""
"03/25/2019 18:41:44","2","TRESP2B-Trespassing J/O","BPD190325-021908",""
"03/25/2019 19:14:50","2","SUSPI2B-Suspicious J/O","BPD190325-021911",""
"03/25/2019 16:42:49","2","PDACCB-Property Damage Acc","BPD190325-021880","20190325-0003169"
"03/25/2019 13:43:19","2","HARAS2B-Harassment J/O","BPD190325-021832",""
"03/25/2019 14:23:38","2","TRESP2B-Trespassing J/O","BPD190325-021770","20190325-0003163"
"03/25/2019 12:05:40","2","PDACCB-Property Damage Acc","BPD190325-021790",""
"03/25/2019 12:15:12","2","PDACCB-Property Damage Acc","BPD190325-021802",""
"03/25/2019 12:26:30","2","PDACCB-Property Damage Acc","BPD190325-021810","20190325-0003160"
"03/25/2019 12:29:14","2","ASSISB-Assist","BPD190325-021811","20190325-0003161"
"03/25/2019 12:39:06","2","SUSPI2B-Suspicious J/O","BPD190325-021815",""
"03/25/2019 12:51:08","2","PDACCB-Property Damage Acc","BPD190325-021819",""
"03/25/2019 13:04:06","2","HARAS2B-Harassment J/O","BPD190325-021823",""
"03/25/2019 10:36:33","2","NOISEB-Noise Complaint","BPD190325-021763",""
"03/24/2019 09:53:48","2","HARAS2B-Harassment J/O","BPD190324-021529",""
"03/25/2019 08:48:35","2","PDACCB-Property Damage Acc","BPD190325-021737",""
"03/25/2019 02:28:26","2","CIVILB - Civil Assist","BPD190325-021701",""
"03/24/2019 23:37:29","2","NOISEB-Noise Complaint","BPD190324-021684",""
"03/25/2019 00:25:57","2","NOISEB-Noise Complaint","BPD190325-021689",""
"03/24/2019 22:27:06","2","HAZARB-Hazard","BPD190324-021672",""
"03/24/2019 22:30:54","2","NOISEB-Noise Complaint","BPD190324-021674",""
"03/24/2019 22:45:20","2","NOISEB-Noise Complaint","BPD190324-021675",""
"03/24/2019 22:56:20","2","SUSPI2B-Suspicious J/O","BPD190324-021676",""
"03/24/2019 23:02:45","2","NOISEB-Noise Complaint","BPD190324-021678",""
"03/24/2019 21:15:24","2","HARAS2B-Harassment J/O","BPD190324-021662",""
"03/24/2019 18:47:13","2","DISTU2B - Disturbance J/O","BPD190324-021645","20190324-0003139"
"03/24/2019 19:08:18","2","NOISEB-Noise Complaint","BPD190324-021646",""
"03/24/2019 20:24:33","2","SUSPI2B-Suspicious J/O","BPD190324-021653",""
"03/24/2019 20:50:17","2","TRESP2B-Trespassing J/O","BPD190324-021656",""
"03/24/2019 21:03:48","2","SUSPI2B-Suspicious J/O","BPD190324-021658",""
"03/24/2019 12:21:22","2","INEXP2B-Indecent Exposure J/O","BPDBC190324-021562",""
"03/24/2019 12:53:37","2","DISTU2B - Disturbance J/O","BPD190324-021570","20190324-0003132"
"03/24/2019 16:05:17","2","SUSPI2B-Suspicious J/O","BPD190324-021615",""
"03/24/2019 11:32:15","2","HARAS2B-Harassment J/O","BPD190324-021551",""
"03/24/2019 03:27:39","2","DISTU2B - Disturbance J/O","BPD190324-021489",""
"03/23/2019 22:39:20","2","NOISEB-Noise Complaint","BPD190323-021455",""
"03/23/2019 22:51:16","2","HARAS2B-Harassment J/O","BPD190323-021457",""
"03/24/2019 01:05:50","2","PDACCB-Property Damage Acc","BPD190324-021478","20190324-0003122"
"03/23/2019 19:35:50","2","SUSPI2B-Suspicious J/O","BPD190323-021424",""
"03/23/2019 20:09:35","2","PARKIB-Parking Complaint/Issue","BPD190323-021428",""
"03/23/2019 18:52:57","2","TRESP1B-Trespassing I/P","BPD190323-021416",""
"03/22/2019 12:04:07","2","PDACCB-Property Damage Acc","BPD190322-021007",""
"03/23/2019 17:17:13","2","CIVILB - Civil Assist","BPD190323-021386",""
"03/23/2019 08:18:56","2","NOISEB-Noise Complaint","BPD190323-021229",""
"03/23/2019 15:01:28","2","NOISEB-Noise Complaint","BPD190323-021348",""
"03/23/2019 13:07:09","2","SUSPI1B-Suspicious I/P","BPD190323-021325",""
"03/23/2019 15:27:06","2","NOISEB-Noise Complaint","BPD190323-021357",""
"03/23/2019 15:37:54","2","DRUNKB-Drunk Person","BPD190323-021361",""
"03/23/2019 15:43:38","2","HAZARB-Hazard","BPD190323-021363",""
"03/23/2019 16:23:05","2","CIVILB - Civil Assist","BPD190323-021373",""
"03/23/2019 16:23:13","2","PDACCB-Property Damage Acc","BPD190323-021374",""
"03/23/2019 16:34:12","2","PDACCB-Property Damage Acc","BPD190323-021377",""
"03/23/2019 16:38:48","2","NOISEB-Noise Complaint","BPD190323-021378",""
"03/23/2019 09:11:27","2","LILAWB-Liquor Law","BPD190323-021255","20190323-0003090"
"03/23/2019 10:45:50","2","SUSPI2B-Suspicious J/O","BPD190323-021280",""
"03/23/2019 12:16:02","2","PDACCB-Property Damage Acc","BPD190323-021311","20190323-0003099"
"03/23/2019 12:35:45","2","CRMIS2B -Criminal Mis J/O","BPD190323-021314",""
"03/23/2019 06:11:42","2","ASSAU2B - Assault J/O","BPD190323-021223","20190323-0003080"
"03/23/2019 02:25:49","2","NOISEB-Noise Complaint","BPD190323-021211",""
"03/23/2019 02:33:20","2","TRESP1B-Trespassing I/P","BPD190323-021212",""
"03/23/2019 03:32:54","2","NOISEB-Noise Complaint","BPD190323-021217",""
"03/23/2019 03:39:45","2","NOISEB-Noise Complaint","BPD190323-021218",""
"03/23/2019 00:50:49","2","NOISEB-Noise Complaint","BPD190323-021202",""
"03/23/2019 01:13:05","2","NOISEB-Noise Complaint","BPD190323-021204",""
"03/23/2019 01:18:07","2","DISTU2B - Disturbance J/O","BPD190323-021206","20190323-0003076"
"03/22/2019 23:26:53","2","TRESP1B-Trespassing I/P","BPD190322-021182",""
"03/22/2019 23:41:23","2","NOISEB-Noise Complaint","BPD190322-021184",""
"03/23/2019 00:34:21","2","NOISEB-Noise Complaint","BPD190323-021193",""
"03/22/2019 20:44:35","2","SUSPI2B-Suspicious J/O","BPD190322-021157",""
"03/22/2019 20:57:20","2","SUSPI2B-Suspicious J/O","BPD190322-021159",""
"03/22/2019 21:26:16","2","ASSISB-Assist","BPD190322-021163",""
"03/22/2019 22:29:49","2","NOISEB-Noise Complaint","BPD190322-021173",""
"03/22/2019 19:30:23","2","HAZARB-Hazard","BPD190322-021146",""
"03/22/2019 18:04:19","2","DISTU1B - Disturbance I/P","BPD190322-021136",""
"03/22/2019 16:30:14","2","TRESP2B-Trespassing J/O","BPD190322-021115",""
"03/22/2019 17:00:40","2","PDACCB-Property Damage Acc","BPD190322-021124","20190322-0003060"
"03/22/2019 17:31:01","2","DISTU2B - Disturbance J/O","BPD190322-021128",""
"03/22/2019 15:27:27","2","PDACCB-Property Damage Acc","BPD190322-021074",""
"03/22/2019 15:29:04","2","PDACCB-Property Damage Acc","BPD190322-021075","20190322-0003055"
"03/22/2019 15:31:08","2","PDACCB-Property Damage Acc","BPD190322-021077",""
"03/22/2019 15:32:49","2","PDACCB-Property Damage Acc","BPD190322-021081",""
"03/22/2019 15:33:31","2","PDACCB-Property Damage Acc","BPD190322-021082","20190322-0003056"
"03/22/2019 13:34:27","2","DRUNKB-Drunk Person","BPD190322-021037","20190322-0003049"
"03/22/2019 15:37:17","2","PDACCB-Property Damage Acc","BPD190322-021086",""
"03/22/2019 15:56:53","2","TRESP1B-Trespassing I/P","BPD190322-021095",""
"03/22/2019 16:06:15","2","PDACCB-Property Damage Acc","BPD190322-021105",""
"03/22/2019 16:07:37","2","PDACCB-Property Damage Acc","BPD190322-021109",""
"03/22/2019 12:44:57","2","PDACCB-Property Damage Acc","BPD190322-021018","20190322-0003047"
"03/22/2019 12:48:30","2","SUSPI2B-Suspicious J/O","BPD190322-021019",""
"03/22/2019 08:52:40","2","DISTU2B - Disturbance J/O","BPD190322-020942",""
"03/22/2019 11:06:20","2","CRMIS2B -Criminal Mis J/O","BPD190322-020983",""
"03/22/2019 05:43:34","2","NOISEB-Noise Complaint","BPD190322-020918",""
"03/21/2019 19:45:38","2","SUSPI2B-Suspicious J/O","BPD190321-020845",""
"03/22/2019 07:28:16","2","PDACCB-Property Damage Acc","BPD190322-020930","20190322-0003037"
"03/22/2019 02:41:02","2","NOISEB-Noise Complaint","BPD190322-020906",""
"03/22/2019 03:46:20","2","CRTRE2B - Criminal Tresp J/O","BPD190322-020909","20190322-0003034"
"03/22/2019 00:07:32","2","CRMIS2B -Criminal Mis J/O","BPD190322-020894","20190322-0003032"
"03/22/2019 00:32:32","2","NOISEB-Noise Complaint","BPD190322-020897",""
"03/22/2019 01:10:53","2","NOISEB-Noise Complaint","BPD190322-020900",""
"03/21/2019 20:21:29","2","NOISEB-Noise Complaint","BPD190321-020852",""
"03/21/2019 18:25:19","2","HAZARB-Hazard","BPD190321-020828",""
"03/21/2019 18:46:14","2","NOISEB-Noise Complaint","BPD190321-020832",""
"03/21/2019 18:54:05","2","NOISEB-Noise Complaint","BPD190321-020836",""
"03/21/2019 15:42:03","2","CIVILB - Civil Assist","BPD190321-020768",""
"03/21/2019 15:03:22","2","ASSAU2B - Assault J/O","BPD190321-020610","20190321-0002992"
"03/21/2019 17:41:11","2","DRUNKB-Drunk Person","BPD190321-020808",""
"03/21/2019 14:49:40","2","CIVILB - Civil Assist","BPD190321-020739",""
"03/21/2019 02:30:12","2","DRUNKB-Drunk Person","BPD190321-020599",""
"03/21/2019 13:43:43","2","HAZARB-Hazard","BPD190321-020715",""
"03/21/2019 11:28:12","2","PDACCB-Property Damage Acc","BPD190321-020681","20190321-0003002"
"03/21/2019 11:31:17","2","PDACCB-Property Damage Acc","BPD190321-020682","20190321-0003001"
"03/21/2019 08:51:29","2","PDACCB-Property Damage Acc","BPD190321-020634","20190321-0002997"
"03/20/2019 22:06:34","2","NOISEB-Noise Complaint","BPD190320-020566",""
"03/20/2019 22:38:44","2","NOISEB-Noise Complaint","BPD190320-020573",""
"03/20/2019 22:47:14","2","TRESP1B-Trespassing I/P","BPD190320-020577","20190320-0002987"
"03/21/2019 00:09:19","2","NOISEB-Noise Complaint","BPD190321-020582",""
"03/21/2019 00:29:44","2","NOISEB-Noise Complaint","BPD190321-020586",""
"03/20/2019 21:39:35","2","NOISEB-Noise Complaint","BPD190320-020563",""
"03/20/2019 20:29:32","2","FRAUD2B-Fraud J/O","BPD190320-020554","20190320-0002982"
"03/20/2019 19:35:16","2","DRUNKB-Drunk Person","BPD190320-020545",""
"03/20/2019 19:36:08","2","PDACCB-Property Damage Acc","BPD190320-020547",""
"03/20/2019 17:35:31","2","DISTU2B - Disturbance J/O","BPD190320-020515",""
"03/20/2019 17:41:34","2","HAZARB-Hazard","BPD190320-020518",""
"03/20/2019 17:52:47","2","NOISEB-Noise Complaint","BPD190320-020522",""
"03/20/2019 17:56:34","2","DRUNKB-Drunk Person","BPD190320-020523",""
"03/20/2019 18:01:19","2","PDACCB-Property Damage Acc","BPD190320-020526","20190320-0002975"
"03/20/2019 18:29:23","2","PDACCB-Property Damage Acc","BPD190320-020533","20190320-0002978"
"03/20/2019 13:21:13","2","PDACCB-Property Damage Acc","BPD190320-020435",""
"03/20/2019 18:44:17","2","PDACCB-Property Damage Acc","BPD190320-020535","20190320-0002977"
"03/20/2019 16:04:53","2","PDACCB-Property Damage Acc","BPD190320-020488","20190320-0002969"
"03/20/2019 16:13:11","2","HAZARB-Hazard","BPDBC190320-020490",""
"03/20/2019 16:15:14","2","PDACCB-Property Damage Acc","BPD190320-020491","20190320-0002971"
"03/20/2019 16:16:50","2","NOISEB-Noise Complaint","BPD190320-020492",""
"03/20/2019 12:21:41","2","PDACCB-Property Damage Acc","BPD190320-020401",""
"03/20/2019 12:33:26","2","PDACCB-Property Damage Acc","BPD190320-020405","20190320-0002960"
"03/20/2019 12:54:56","2","PDACCB-Property Damage Acc","BPD190320-020426",""
"03/20/2019 10:01:17","2","PDACCB-Property Damage Acc","BPD190320-020358","20190320-0002955"
"03/20/2019 08:10:27","2","PDACCB-Property Damage Acc","BPD190320-020327","20190320-0002952"
"03/20/2019 01:55:15","2","NOISEB-Noise Complaint","BPD190320-020305",""
"03/20/2019 05:48:44","2","PDACCB-Property Damage Acc","BPD190320-020310",""
"03/19/2019 21:20:52","2","TRESP1B-Trespassing I/P","BPD190319-020278",""
"03/19/2019 21:23:56","2","TRESP1B-Trespassing I/P","BPD190319-020279",""
"03/19/2019 21:56:55","2","NOISEB-Noise Complaint","BPD190319-020287",""
"03/19/2019 22:01:59","2","NOISEB-Noise Complaint","BPD190319-020288",""
"03/19/2019 22:06:04","2","DRUNKB-Drunk Person","BPD190319-020289","20190319-0002949"
"03/19/2019 22:20:14","2","SUSPI2B-Suspicious J/O","BPD190319-020292",""
"03/19/2019 18:31:31","2","PDACCB-Property Damage Acc","BPD190319-020249","20190319-0002943"
"03/19/2019 19:28:08","2","PDACCB-Property Damage Acc","BPD190319-020261",""
"03/19/2019 20:21:49","2","PDACCB-Property Damage Acc","BPD190319-020267",""
"03/19/2019 20:43:22","2","TRESP1B-Trespassing I/P","BPD190319-020271","20190319-0002947"
"03/19/2019 17:53:33","2","CIVILB - Civil Assist","BPD190319-020239",""
"03/19/2019 21:02:32","2","SUSPI2B-Suspicious J/O","BPD190319-020275",""
"03/19/2019 18:17:01","2","CIVILB - Civil Assist","BPD190319-020244",""
"03/19/2019 18:20:23","2","PDACCB-Property Damage Acc","BPD190319-020245",""
"03/19/2019 16:58:31","2","PDACCB-Property Damage Acc","BPD190319-020222",""
"03/19/2019 17:09:53","2","CRTRE2B - Criminal Tresp J/O","BPD190319-020227","20190319-0002936"
"03/19/2019 17:20:37","2","NOISEB-Noise Complaint","BPD190319-020232",""
"03/19/2019 16:46:14","2","NOISEB-Noise Complaint","BPD190319-020219",""
"03/19/2019 16:21:57","2","SUSPI2B-Suspicious J/O","BPD190319-020208",""
"03/19/2019 16:24:44","2","HARAS2B-Harassment J/O","BPD190319-020210",""
"03/19/2019 14:31:48","2","LILAWB-Liquor Law","BPD190319-020169","20190319-0002922"
"03/19/2019 15:33:13","2","HAZARB-Hazard","BPD190319-020189",""
"03/19/2019 15:58:44","2","PDACCB-Property Damage Acc","BPD190319-020198","20190319-0002931"
"03/19/2019 13:22:40","2","SUSPI2B-Suspicious J/O","BPD190319-020151",""
"03/19/2019 10:39:49","2","PDACCB-Property Damage Acc","BPD190319-020097",""
"03/19/2019 10:42:25","2","SUSPI2B-Suspicious J/O","BPD190319-020101",""
"03/19/2019 11:17:37","2","PDACCB-Property Damage Acc","BPD190319-020112",""
"03/19/2019 00:57:16","2","HARAS2B-Harassment J/O","BPD190319-020026",""
"03/19/2019 01:53:49","2","OAAB-Other Agency Assis","BPDBC190319-020028",""
"03/18/2019 21:16:29","2","DRUNKB-Drunk Person","BPD190318-020010","20190318-0002891"
"03/18/2019 21:49:49","2","CRMIS2B -Criminal Mis J/O","BPD190318-020013",""
"03/18/2019 22:01:06","2","SUSPI2B-Suspicious J/O","BPD190318-020014",""
"03/18/2019 22:29:22","2","DRUNKB-Drunk Person","BPD190318-020016","20190318-0002895"
"03/18/2019 21:05:42","2","ASSISB-Assist","BPD190318-020007",""
"03/18/2019 18:10:33","2","SUSPI2B-Suspicious J/O","BPD190318-019985",""
"03/18/2019 19:02:29","2","TRESP1B-Trespassing I/P","BPD190318-019993","20190318-0002887"
"03/18/2019 19:12:30","2","CIVILB - Civil Assist","BPD190318-019995",""
"03/18/2019 19:26:33","2","DRUNKB-Drunk Person","BPD190318-019998","20190318-0002888"
"03/18/2019 20:17:49","2","TRESP1B-Trespassing I/P","BPD190318-020001",""
"03/18/2019 20:25:32","2","TRESP1B-Trespassing I/P","BPD190318-020003",""
"03/18/2019 17:32:00","2","PDACCB-Property Damage Acc","BPD190318-019973","20190318-0002882"
"03/18/2019 16:31:10","2","OAAB-Other Agency Assis","BPDBC190318-019956",""
"03/17/2019 23:15:41","2","NOISEB-Noise Complaint","BPD190317-019747",""
"03/18/2019 18:08:26","2","DRUNKB-Drunk Person","BPD190318-019983","20190318-0002886"
"03/18/2019 17:10:33","2","TRESP1B-Trespassing I/P","BPD190318-019969",""
"03/18/2019 17:27:09","2","TRESP1B-Trespassing I/P","BPD190318-019971","20190318-0002883"
"03/18/2019 11:23:35","2","CRMIS2B -Criminal Mis J/O","BPD190318-019853",""
"03/18/2019 11:25:27","2","TRESP1B-Trespassing I/P","BPD190318-019855",""
"03/18/2019 14:54:23","2","LILAWB-Liquor Law","BPD190318-019923","20190318-0002874"
"03/18/2019 12:01:33","2","PDACCB-Property Damage Acc","BPD190318-019871","20190318-0002863"
"03/18/2019 14:03:46","2","DRUNKB-Drunk Person","BPD190318-019907",""
"03/18/2019 14:21:29","2","PDACCB-Property Damage Acc","BPD190318-019913","20190318-0002872"
"03/18/2019 14:34:45","2","TRESP2B-Trespassing J/O","BPD190318-019917",""
"03/18/2019 11:46:59","2","SUSPI1B-Suspicious I/P","BPD190318-019864",""
"03/18/2019 11:49:03","2","ASSAU2B - Assault J/O","BPD190318-019867",""
"03/18/2019 09:48:40","2","HAZARB-Hazard","BPD190318-019827",""
"03/18/2019 09:13:47","2","PDACCB-Property Damage Acc","BPD190318-019817","20190318-0002858"
"03/18/2019 08:16:14","2","PDACCB-Property Damage Acc","BPD190318-019802","20190318-0002856"
"03/18/2019 02:00:14","2","DRUNKB-Drunk Person","BPD190318-019769",""
"03/18/2019 02:13:17","2","DISTU2B - Disturbance J/O","BPD190318-019771",""
"03/18/2019 01:11:12","2","NOISEB-Noise Complaint","BPD190318-019763",""
"03/17/2019 23:34:33","2","ASSAU2B - Assault J/O","BPD190317-019751",""
"03/17/2019 22:51:18","2","NOISEB-Noise Complaint","BPD190317-019741",""
"03/17/2019 21:20:36","2","CRMIS2B -Criminal Mis J/O","BPD190317-019726",""
"03/17/2019 22:01:58","2","NOISEB-Noise Complaint","BPD190317-019731",""
"03/17/2019 22:03:37","2","NOISEB-Noise Complaint","BPD190317-019716",""
"03/17/2019 22:31:58","2","SUSPI2B-Suspicious J/O","BPD190317-019738","20190317-0002845"
"03/17/2019 20:17:50","2","DRUNKB-Drunk Person","BPD190317-019709",""
"03/17/2019 20:21:17","2","NOISEB-Noise Complaint","BPD190317-019710",""
"03/17/2019 20:22:27","2","NOISEB-Noise Complaint","BPD190317-019711",""
"03/17/2019 18:17:51","2","NOISEB-Noise Complaint","BPD190317-019688",""
"03/17/2019 19:03:55","2","DISTU2B - Disturbance J/O","BPD190317-019696",""
"03/17/2019 19:23:45","2","HARAS2B-Harassment J/O","BPD190317-019697",""
"03/17/2019 16:29:02","2","NOISEB-Noise Complaint","BPD190317-019656",""
